Url,ID,Nombre,Año,País,Región,Bodega,Tipo de vino,Uva,Precio,Valoración,Contenido de alcohol,Maridajes,Ligero/Poderoso,Suave/Tánico,Seco/Dulce,Débil/Ácido,Taste_Note_1,Taste_Note_2,Taste_Note_3
https://www.vivino.com/ES/es/lamole-di-lamole-chianti-classico-riserva/w/1190087,1190087,Chianti Classico Riserva,2020,Italia,Chianti Classico,Lamole di Lamole,Vino tinto,Sangiovese,32.90,3.8,5,"Ternera, Ternera lechal, Pasta, Carne adobada",4.6,5.6,0.5,6.4,"roble, vainilla, tabaco","cereza, frambuesa, frut...","cuero, Terroso, aceto b..."
https://www.vivino.com/ES/es/les-pallieres-gigondas-les-racines/w/77720,77720,Gigondas Les Racines,2020,Francia,Gigondas,Domaine Les Pallières,Vino tinto,Clairette,39.10,4.1,5,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)",6.6,4.8,0.8,5.4,"pimienta, regaliz, ajed...","mora, frutos del bosque...","cuero, humo, Terroso"
https://www.vivino.com/ES/es/domenico-clerico-barbera-d-alba-trevigne/w/92710,92710,Barbera d'Alba Trevigne,2021,Italia,Barbera d'Alba,Domenico Clerico,Vino tinto,Barbera,22.20,3.8,5,"Ternera lechal, Cerdo, Aves, Pasta, Carne de caza (ciervo, carne de venado)",5.6,2.7,1.0,6.5,"roble, chocolate, vaini...","ciruela, mora, cereza n...","cereza, frutos rojos, f..."
https://www.vivino.com/ES/es/re-manfredi-re-manfredi-aglianico-del-vulture/w/79093,79093,Re Manfredi Aglianico del Vulture,2021,Italia,Aglianico del Vulture,Terre degli Svevi,Vino tinto,Aglianico,27.30,3.8,5,"Ternera, Cordero, Pasta",8.1,4.9,2.7,3.1,"vainilla, roble, tabaco","ciruela, mora, cereza n...","cuero, humo, Terroso"
https://www.vivino.com/ES/es/principe-corsini-don-tommaso-gran-selezione-chianti-classico/w/4090296,4090296,Don Tommaso Gran Selezione Chianti Classico,2021,Italia,Chianti Classico,Principe Corsini,Vino tinto,Sangiovese,39.10,4.1,5,"Ternera, Ternera lechal, Pasta, Carne adobada",5.3,6.0,0.5,6.5,"cuero, Terroso, humo","ciruela, cereza negra, ...","roble, vainilla, tabaco"
https://www.vivino.com/ES/es/spioenkop-pinotage/w/3046516,3046516,Pinotage,2020,Sudáfrica,Elgin,Spioenkop,Vino tinto,Pinotage,39.10,3.9,34,"Ternera, Aves, Carne de caza (ciervo, carne de venado)",6.5,5.0,0.6,5.0,"vainilla, roble, café","humo, cuero, Terroso","ciruela, mora, fruta ne..."
https://www.vivino.com/ES/es/tardieu-laurent-chateauneuf-du-pape/w/1147988,1147988,Châteauneuf-du-Pape,2021,Francia,Châteauneuf-du-Pape,Tardieu-Laurent,Vino tinto,"Riesling, Pais",39.10,4.1,5,"Cordero, Cerdo, Aves",8.5,4.3,0.9,4.5,"ciruela, mora, casis","roble, chocolate, vaini...","cuero, humo, Terroso"
https://www.vivino.com/ES/es/il-borro-petruna-in-anfora/w/5593666,5593666,Petruna In Anfora,2019,Italia,Valdarno di Sopra,Il Borro,Vino tinto,Sangiovese,39.10,4.1,13,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada",4.4,4.0,0.7,5.2,"cereza, fresa, frutos r...","Terroso, minerales, cue...","pimienta blanca, pimien..."
https://www.vivino.com/ES/es/chateau-coutet-saint-emilion-saint-emilion-grand-cru/w/79733,79733,Saint-Émilion Grand Cru,2021,Francia,Saint-Émilion Grand Cru,Château Coutet,Vino tinto,"Cabernet Sauvignon, Cabernet Franc, Merlot",30.80,4.0,13,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",7.2,5.7,0.5,5.4,"roble, vainilla, chocol...","mora, ciruela, casis","cuero, Terroso, grafito"
https://www.vivino.com/ES/es/tenuta-sant-antonio-capitel-del-monte-cabernet-sauvignon/w/1204007,1204007,Capitel Del Monte Cabernet Sauvignon,2002,Italia,Véneto,Tenuta Sant'Antonio,Vino tinto,Cabernet Sauvignon,39.10,4.1,5,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",6.5,4.2,1.5,2.4,"mora, cereza negra, fru...","caramelo, chocolate, ch...","cereza, frambuesa, fres..."
https://www.vivino.com/ES/es/cos-d-estournel-g-d-estournel-goulee-by-cos-d-estournel/w/74354,74354,G d’Estournel (Goulée by Cos d’Estournel),2017,Francia,Médoc,Cos d'Estournel,Vino tinto,Cabernet Sauvignon,27.95,3.9,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",6.9,6.6,0.7,6.6,"roble, tabaco, chocolat...","ciruela, mora, casis","Terroso, cuero, humo"
https://www.vivino.com/ES/es/louis-latour-cote-de-nuits-villages/w/7276,7276,Côte de Nuits-Villages,2022,Francia,Côte de Nuits Villages,Louis Latour,Vino tinto,Pinot Noir,39.07,3.9,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.7,2.9,0.0,7.2,"cereza, fresa, frambues...","roble, vainilla, tabaco","Terroso, cuero, mineral..."
https://www.vivino.com/ES/es/gomez-cruzado-pancrudo/w/4883493,4883493,Pancrudo,2022,España,Rioja,Gómez Cruzado,Vino tinto,Garnacha,38.30,4.1,8,"Ternera, Cordero, Ternera lechal, Aves",5.6,6.2,0.6,6.2,"cereza, fresa, frambues...","vainilla, roble, tabaco","cuero, Terroso, cacao"
https://www.vivino.com/ES/es/it-palazzo-brunello-di-montalcino/w/3874936,3874936,Brunello di Montalcino,2018,Italia,Brunello di Montalcino,Palazzo,Vino tinto,Sangiovese,39.05,4.3,5,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",5.2,6.0,0.7,6.5,"tabaco, roble, vainilla","cuero, Terroso, suelo d...","mora, ciruela, cereza n..."
https://www.vivino.com/ES/es/domaine-lafage-le-vignon/w/2161534,2161534,Le Vignon,2020,Francia,Côtes du Roussillon,Domaine Lafage,Vino tinto,Carignan,39.05,4.3,15,"Ternera, Ternera lechal, Pasta",6.8,5.5,1.9,6.1,"vainilla, roble, chocol...","arándano, casis, fruta ...","fresa, frutos rojos, ce..."
https://www.vivino.com/ES/es/sextant-julien-altaber-coteaux-bourguignons-coteaux-bourguignons/w/5957393,5957393,Côteaux Bourguignons,2022,Francia,Coteaux Bourguignons,Sextant - Julien Altaber,Vino tinto,Pinot Noir,39.05,3.9,11,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",2.7,2.1,0.5,7.2,"cereza, frutos rojos, f...","Terroso, aceto balsámic...","tabaco, roble, bebida c..."
https://www.vivino.com/ES/es/d-antiche-terre-riserva-il-virario-taurasi/w/1498448,1498448,Il Vicario Taurasi Riserva,2015,Italia,Taurasi,D'Antiche Terre,Vino tinto,Aglianico,39.04,4.0,No disponible,"Ternera, Cordero, Pasta",8.5,4.5,2.1,2.6,"fruta negra, casis, cir...","cereza, frambuesa, frut...",tomate
https://www.vivino.com/ES/es/los-aguilares-tadeo-petit-verdot/w/6966811,6966811,Tadeo Petit Verdot,2022,España,Sierras de Málaga,Los Aguilares,Vino tinto,Petit Verdot,38.72,4.4,14,"Ternera, Ternera lechal, Aves, Pasta",6.0,3.9,1.7,4.6,"roble, chocolate, tabac...","mora, frutos del bosque...","cuero, aceto balsámico,..."
https://www.vivino.com/ES/es/lafou-de-batea/w/1274966,1274966,De Batea,2018,España,Terra Alta,Lafou,Vino tinto,"Garnacha, Shiraz/Syrah, Cabernet Sauvignon",33.67,4.1,5,"Ternera, Ternera lechal, Aves, Pasta",6.4,4.6,1.5,4.9,"ciruela, mora, casis","chocolate, roble, tabac...","aceto balsámico, cuero,..."
https://www.vivino.com/ES/es/moillard-grivot-mercurey-rouge/w/7242052,7242052,Mercurey Rouge,2021,Francia,Mercurey,Moillard-Grivot,Vino tinto,Pinot Noir,39.01,3.8,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",1.8,1.8,0.0,4.8,"arándano rojo, frambues...",tostada,higo
https://www.vivino.com/ES/es/vinedos-de-paganos-el-puntido/w/77884,77884,El Puntido,2019,España,Rioja,Viñedos de Páganos,Vino tinto,Tempranillo,35.90,4.3,14,"Ternera, Cordero, Ternera lechal, Aves",6.6,6.0,1.5,6.0,"roble, vainilla, tabaco","mora, ciruela, fruta ne...","cuero, minerales, humo"
https://www.vivino.com/ES/es/figuero-milagros/w/3836537,3836537,Milagros,2019,España,Ribera del Duero,Figuero,Vino tinto,Tempranillo,36.96,4.3,14,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)",6.7,5.3,1.2,5.9,"mora, ciruela, casis","roble, vainilla, chocol...","mentol, pimienta, berga..."
https://www.vivino.com/ES/es/dindo-amarone-della-valpolicella-classico/w/1296866,1296866,Amarone della Valpolicella Classico,2019,Italia,Amarone della Valpolicella Classico,Dindo,Vino tinto,"Rondinella, Molinara, Corvinone, Corvina Veronese",39,4.2,5,"Ternera, Cordero, Carne de caza (ciervo, carne de venado), Queso azul",8.4,1.5,5.3,2.2,"higo, fruta seca, pasas...","chocolate, tabaco, robl...","mermelada, frutos del b..."
https://www.vivino.com/ES/es/jean-claude-boisset-bourgogne-hautes-cotes-de-nuits-rouge/w/20457,20457,Bourgogne Hautes-Côtes De Nuits Rouge,2021,Francia,Bourgogne Hautes-Côtes de Nuits,Jean-Claude Boisset,Vino tinto,Pinot Noir,39,3.8,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.3,1.8,0.5,6.2,"mantequilla, roble, vai...","Terroso, minerales, sue...","cereza, bebida cola de ..."
https://www.vivino.com/ES/es/arinzano-arinzano-merlot-agricultura-biologica/w/1927965,1927965,Merlot Agricultura Biológica,2018,España,Arínzano,Arínzano,Vino tinto,Merlot,33.50,4.1,15,"Ternera, Cordero, Ternera lechal",6.5,3.4,0.5,2.7,"casis, ciruela, mora","roble, vainilla, chocol...","cuero, ceniza, trufa ne..."
https://www.vivino.com/ES/es/artadi-valdegines/w/2049180,2049180,Valdegines,2021,España,Vino de España,Artadi,Vino tinto,Tempranillo,45,4.2,5,"Ternera, Cordero, Ternera lechal, Aves",6.9,6.4,1.1,5.4,"roble, vainilla, chocol...","mora, ciruela, frutos d...","cereza, frutos rojos, f..."
https://www.vivino.com/ES/es/sei-solo-preludio/w/3118465,3118465,Preludio,2021,España,Ribera del Duero,Sei Solo,Vino tinto,Tempranillo,27.85,4.2,15,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)",6.8,5.8,1.3,5.8,"roble, tabaco, vainilla","mora, fruta negra, ciru...","cuero, Terroso, humo"
https://www.vivino.com/ES/es/justin-girardin-savigny-les-beaune-les-gollardes/w/5580653,5580653,Savigny-lès-Beaune 'Les Gollardes',2021,Francia,Savigny-lès-Beaune,Justin Girardin,Vino tinto,Pinot Noir,37.20,3.9,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.2,2.1,0.8,6.2,"fresa, cereza, frambues...","arándano, cereza negra,...","Terroso, suelo del bosq..."
https://www.vivino.com/ES/es/franoois-raquillet-vieilles-vignes-mercurey-rouge/w/1103725,1103725,Vieilles Vignes Mercurey Rouge,2022,Francia,Mercurey,Domaine François Raquillet,Vino tinto,Pinot Noir,39,4.1,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",2.2,2.1,0.6,6.3,"frambuesa, cereza, frut...","roble, vainilla, clavo ...","Terroso, suelo del bosq..."
https://www.vivino.com/ES/es/domaine-de-la-solitude-famille-lancon-chateauneuf-du-pape/w/1153488,1153488,Châteauneuf-du-Pape,2022,Francia,Châteauneuf-du-Pape,Domaine de la Solitude - Famille Lancon,Vino tinto,Grenache,39,4.2,13,"Cordero, Cerdo, Aves",8.1,3.7,0.8,4.4,"vainilla, roble, tabaco","cereza, frambuesa, frut...","ciruela, mora, frutos d..."
https://www.vivino.com/ES/es/villa-spinosa-amarone-della-valpolicella-classico/w/1158051,1158051,Amarone della Valpolicella Classico,2021,Italia,Amarone della Valpolicella Classico,Villa Spinosa,Vino tinto,"Rondinella, Corvinone, Corvina Veronese",39,4.2,5,"Ternera, Cordero, Carne de caza (ciervo, carne de venado), Queso azul",8.1,2.5,4.7,2.8,"tabaco, roble, chocolat...","ciruela, mermelada, fru...","pimienta, canela, eucal..."
https://www.vivino.com/ES/es/chateau-lascombes-haut-medoc-de-lascombes/w/1369769,1369769,Haut-Médoc de Lascombes,2019,Francia,Haut-Médoc,Château Lascombes,Vino tinto,"Merlot, Cabernet Sauvignon, Cabernet Franc",32.40,3.6,No disponible,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)",7.1,7.5,0.7,6.7,"arándano, ciruela, casi...","chocolate, vainilla, ro...","Terroso, cuero, grafito"
https://www.vivino.com/ES/es/la-croix-st-vincent-pomerol-pomerol/w/1184195,1184195,Pomerol,2019,Francia,Pomerol,Château La Croix St-Vincent,Vino tinto,"Cabernet Sauvignon, Cabernet Franc, Merlot",38.98,4.1,13,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",7.2,5.4,0.0,5.3,"roble, vainilla, tabaco","mora, ciruela, fruta ne...","cuero, Terroso, hongo"
https://www.vivino.com/ES/es/candialle-mimas/w/5284685,5284685,Mimas,2018,Italia,Toscana,Candialle,Vino tinto,Sangiovese,38.98,3.8,5,"Ternera, Cordero, Ternera lechal, Aves, Carne adobada",5.2,4.5,0.8,4.9,"mora, ciruela, ciruela ...",perfume,frutos rojos
https://www.vivino.com/ES/es/domaine-chanson-pernand-vergelesses-premier-cru-vergelesses/w/79575,79575,Pernand-Vergelesses Premier Cru Vergelesses,2017,Francia,Pernand-Vergelesses Premier Cru,Domaine Chanson,Vino tinto,Chardonnay,34.99,4.1,13,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.7,2.8,0.9,6.5,"cuero, Terroso, hongo","cereza, frambuesa, cere...","roble, chocolate, café"
https://www.vivino.com/ES/es/tenute-dettori-ottomarzo-badde-nigolosu/w/3112056,3112056,Ottomarzo Badde Nigolosu,2020,Italia,Romangia,Tenute Dettori,Vino tinto,Pascale,38.96,4.0,15,"Ternera, Cordero, Pasta",7.3,4.0,2.6,4.0,"frutos rojos, frambuesa...","ciruela, cereza negra, ...","canela, regaliz, pimien..."
https://www.vivino.com/ES/es/juve-camps-pagos-de-anguix-prado-lobo/w/11451852,11451852,Pagos de Anguix Prado Lobo,2018,España,Ribera del Duero,Juvé & Camps,Vino tinto,Tempranillo,38.95,4.2,5,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)",5.0,4.5,2.9,5.0,No disponible,No disponible,No disponible
https://www.vivino.com/ES/es/senorio-de-libano-reserva/w/99089,99089,Reserva,2019,España,Rioja,Señorío de Libano,Vino tinto,"Tempranillo, Graciano, Garnacha",18.95,4.0,5,"Ternera, Cordero, Ternera lechal, Aves",6.2,5.9,1.7,5.9,"roble, vainilla, tabaco","ciruela, fruta negra, c...","cuero, hongo, Terroso"
https://www.vivino.com/ES/es/unculin-vino-de-villa-mencia-corullon/w/10293262,10293262,Vino de Villa Mencia Corullón,2022,España,Bierzo,Jose Antonio García,Vino tinto,Mencia,30.09,4.1,No disponible,"Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.8,5.1,0.9,6.8,"cereza, fresa, frambues...","grafito, cuero, suelo d...","cedro, roble, cigarro"
https://www.vivino.com/ES/es/penfolds-bin-2-shiraz-mataro-south-australia-red-wine-v-crsn6/w/1254,1254,Bin 2 Shiraz - Mataro,2020,Australia,Australia Meridional,Penfolds,Vino tinto,Shiraz/Syrah,38.95,3.8,5,"Ternera, Cordero, Carne de caza (ciervo, carne de venado), Carne adobada",8.2,4.8,2.0,4.3,"roble, vainilla, chocol...","ciruela, mora, fruta ne...","pimienta, regaliz, ment..."
https://www.vivino.com/ES/es/la-stoppa-riostoppa/w/8872263,8872263,Riostoppa,2017,Italia,Emilia,La Stoppa,Vino tinto,"Cabernet Franc, Merlot, Cabernet Sauvignon",38.92,3.9,5,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",6.6,4.4,1.8,3.7,"cuero, humo, Carne de c...","cereza, arándano rojo, ...","tabaco, cigarro, roble"
https://www.vivino.com/ES/es/occhipinti-sicily-il-frappato-sicilia/w/1173085,1173085,Il Frappato Sicilia,2020,Italia,Terre Siciliane,Occhipinti,Vino tinto,Frappato,33.90,4.1,5,"Ternera, Cordero, Pasta",7.0,4.3,2.3,3.8,"cereza, frutos rojos, f...","Terroso, cuero, mineral...","pimienta, regaliz, cane..."
https://www.vivino.com/ES/es/figuero-ribera-del-duero-12-meses-en-barrica-crianza/w/2247886,2247886,Ribera Del Duero 12 Meses en Barrica (Crianza),2021,España,Ribera del Duero,Figuero,Vino tinto,Tempranillo,18.28,4.0,15,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)",6.4,5.2,1.6,5.6,"roble, vainilla, chocol...","mora, ciruela, fruta ne...","cuero, Terroso, humo"
https://www.vivino.com/ES/es/yoyo-km31/w/5123556,5123556,KM31,2023,Francia,Vin de France.,YoYo,Vino tinto,"Grenache, Carignan, Grenache Gris",37.95,4.0,14,No disponible,3.3,5.4,0.6,4.5,"arándano rojo, fresa, s...","minerales, piedra","manzana verde, drupa"
https://www.vivino.com/ES/es/dehesa-de-luna-purgapecados/w/4816669,4816669,Purgapecados,2018,España,Castilla,Dehesa de Luna,Vino tinto,Cabernet Sauvignon,38.90,4.2,15,"Ternera, Cordero, Aves",8.5,6.3,1.5,6.3,"roble, vainilla, tabaco...","mermelada de casis, ará...","anís, pimienta"
https://www.vivino.com/ES/es/fr-rapet-vieilles-vignes-chorey-les-beaune/w/4561262,4561262,Vieilles Vignes Chorey-les-Beaune,2022,Francia,Chorey-lès-Beaune,Domaine Rapet,Vino tinto,Pinot Noir,38.90,4.0,5,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",3.4,2.0,0.4,6.5,"frambuesa, fresa, cerez...","Terroso, suelo del bosq...","cereza negra, frutos de..."
https://www.vivino.com/ES/es/caballo-loco-grand-cru-maipo/w/1244668,1244668,Grand Cru Maipo,2021,Chile,Valle del Maipo,Caballo Loco,Vino tinto,"Cabernet Sauvignon, Cabernet Franc",38.90,4.4,5,"Ternera, Ternera lechal, Aves, Pasta",8.2,5.6,1.2,4.3,"roble, vainilla, chocol...","mora, ciruela, casis","pimienta, menta, mentol"
https://www.vivino.com/ES/es/es-vina-mayor-secreto-3-rb/w/10277945,10277945,Secreto 3 RB,2016,España,Ribera del Duero,Viña Mayor,Vino tinto,Tempranillo,38.90,4.2,14,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)",7.3,6.6,0.1,7.0,"fruta negra, mora, casi...","pimienta de Jamaica, ce...","frutos rojos, fresa"
https://www.vivino.com/ES/es/caballo-loco-grand-cru-apalta/w/4837001,4837001,Grand Cru Apalta,2021,Chile,Valle de Colchagua,Caballo Loco,Vino tinto,"Cabernet Sauvignon, Carménère",38.90,4.4,15,"Ternera, Ternera lechal, Aves, Pasta",8.2,5.6,1.8,4.4,"roble, chocolate, vaini...","mora, casis, fruta negr...","pimienta, menta, eucali..."
https://www.vivino.com/ES/es/juve-camps-pagos-de-anguix-prado-lobo-reserva/w/10590289,10590289,Pagos de Anguix Prado Lobo Reserva,2018,España,Ribera del Duero,Juvé & Camps,Vino tinto,Tinto Fino,38.90,4.3,5,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)",6.5,5.4,1.7,4.8,"frutos del bosque, ciru...",alquitrán,roble
https://www.vivino.com/ES/es/roger-sabon-chateauneuf-du-pape-reserve/w/36134,36134,Châteauneuf-du-Pape Réserve,2021,Francia,Châteauneuf-du-Pape,Roger Sabon,Vino tinto,Grenache,38.90,4.2,5,"Cordero, Cerdo, Aves",8.5,3.9,1.2,4.5,"mora, ciruela, fruta ne...","cuero, Terroso, hongo","roble, tabaco, vainilla"
https://www.vivino.com/ES/es/familia-gil-clar-del-bosc/w/9573227,9573227,Clar del Bosc,2020,España,Priorato,Familia Gil,Vino tinto,"Garnacha, Shiraz/Syrah, Cabernet Sauvignon, Cariñena",38.90,4.5,15,"Ternera, Cordero, Aves, Carne de caza (ciervo, carne de venado)",7.0,4.5,1.1,4.7,"frutos del bosque, ciru...","suelo del bosque, miner...","chocolate amargo, roble"
https://www.vivino.com/ES/es/quinta-de-baixo-poeirinho-baga/w/2816727,2816727,Poeirinho Baga,2017,Portugal,Bairrada,Quinta de Baixo,Vino tinto,Baga,34.67,3.9,12,"Ternera, Cordero, Carne de caza (ciervo, carne de venado)",5.9,5.7,1.3,5.3,"cereza, frutos rojos, f...","cuero, Terroso, humo","roble, tabaco, cedro"
https://www.vivino.com/ES/es/caballo-loco-grand-cru-curico/w/9269450,9269450,Grand Cru Curicó,2021,Chile,Valle de Curicó,Caballo Loco,Vino tinto,"Cabernet Sauvignon, Cabernet Franc",38.90,4.3,5,"Ternera, Ternera lechal, Aves, Pasta",7.5,5.3,1.5,4.1,"açaí, mermelada de baya...","roble, tabaco, cedro",No disponible
https://www.vivino.com/ES/es/sierra-cantabria-156664-coleccion-privada/w/1175825,1175825,Colección Privada,2021,España,Rioja,Sierra Cantabria,Vino tinto,Tempranillo,31.42,4.1,5,"Ternera, Cordero, Ternera lechal, Aves",6.5,6.2,1.3,5.9,"roble, vainilla, tabaco","mora, ciruela, frutos d...","cuero, Terroso, humo"
https://www.vivino.com/ES/es/castellaro-nero-ossidiana/w/1206117,1206117,Nero Ossidiana,2020,Italia,Sicilia,Tenuta di Castellaro,Vino tinto,"Nero d'Avola, Corinto Nero",38.87,4.0,5,"Ternera, Cordero, Pasta",7.7,4.1,2.5,3.4,"Terroso, minerales, cue...","ciruela, casis, mora","cereza, frutos rojos, f..."
https://www.vivino.com/ES/es/la-plantze-l-avenir/w/10889368,10889368,L'Avenir,2022,Italia,Valle d'Aosta,La Plantze,Vino tinto,Shiraz/Syrah,38.87,4.2,No disponible,"Ternera, Cordero, Pasta, Carne de caza (ciervo, carne de venado)",5.5,4.4,2.8,4.0,No disponible,No disponible,No disponible
https://www.vivino.com/ES/es/ruiz-de-cardenas-brumano-pinot-nero-di-casteggio/w/1523971,1523971,Brumano Pinot Nero di Casteggio,2019,Italia,Oltrepò Pavese,Ruiz de Cardenas,Vino tinto,Pinot Nero,38.87,3.8,No disponible,"Ternera, Ternera lechal, Aves, Carne de caza (ciervo, carne de venado)",4.2,3.4,0.0,4.8,"casis, ciruela, cereza ...","vainilla, chocolate, ca...","cuero, aceto balsámico,..."
https://www.vivino.com/ES/es/perrachon-les-vignes-centenaires-julienas/w/76677,76677,Les Vignes Centenaires Julienas,2020,Francia,Juliénas,Laurent Perrachon,Vino tinto,Gamay,34.69,3.8,13,"Ternera lechal, Cerdo, Aves, Pasta, Carne adobada",1.1,2.4,1.0,8.3,"cereza, frambuesa, fres...","mora, frutos del bosque...","Terroso, hongo, polvo d..."
https://www.vivino.com/ES/es/plaimont-nature-secrete-saint-mont/w/1938625,1938625,Nature Secrète Saint-Mont,No disponible,Francia,Saint-Mont,Plaimont,Vino tinto,"Cabernet Sauvignon, Tannat, Pinenc",7.10,3.0,13,"Ternera, Cordero, Aves, Queso azul",8.0,5.8,1.9,8.1,"cereza negra, fruta neg...",Terroso,tofi
https://www.vivino.com/ES/es/laffitte-teston-l-esprit/w/5890794,5890794,L'Esprit,No disponible,Francia,Madiran,Château Laffitte-Teston,Vino tinto,"Cabernet Sauvignon, Cabernet Franc, Tannat",7.90,3.6,No disponible,"Ternera, Cordero, Aves, Queso azul",8.5,8.5,0.4,8.0,Terroso,frutos rojos,pimienta
https://www.vivino.com/ES/es/anne-de-joyeuse-camas-merlot/w/1193131,1193131,Camas Merlot,No disponible,Francia,Pays d'Oc,Anne de Joyeuse,Vino tinto,Merlot,7.50,3.3,13,"Ternera, Ternera lechal, Pasta",6.0,6.0,0.4,6.2,"arándano, mora, casis","cereza, frutos rojos, f...","mantequilla, chocolate,..."
